CustomerID,Title,FirstName,MiddleName,LastName,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
26021,NA,Meghan,E,Gutierrez,8227 Myrtle Drive,NA,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0119,1969-07-28,Graduate Degree,Management,F,S,1,0,0,1,119380
26022,NA,Jamie,NA,Gao,5957 Pacifica Ave.,NA,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0187,1969-04-04,Graduate Degree,Management,F,M,1,0,0,1,119418
26023,NA,Crystal,L,Huang,3241 Dutch Slough Rd.,NA,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0127,1968-11-09,Bachelors ,Professional,F,M,0,1,2,2,93268
26024,NA,Jill,N,Gutierrez,3183 Chestnut Ave.,NA,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0112,1970-10-21,Graduate Degree,Management,F,S,1,1,4,4,136067
26025,NA,Aimee,NA,Zhang,3648 ViewPoint Court,NA,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0176,1970-02-15,Bachelors ,Professional,F,S,1,0,0,2,104108
26026,NA,Cindy,E,Srini,9099 Warmcastle Ct.,NA,Townsville,Queensland,Australia,4810,1 (11) 500 555-0153,1967-05-14,Bachelors ,Professional,F,S,1,3,5,5,78092
26028,NA,Brandy,NA,Garcia,7420 Lilac Circle,NA,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0118,1969-10-14,Graduate Degree,Management,F,S,0,1,0,1,157856
26029,NA,Roy,NA,Vazquez,8275 Tono Lane,NA,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0143,1966-07-19,Graduate Degree,Management,M,M,0,3,5,5,149142
26030,NA,Rebekah,NA,Subram,1290 Arguello Blvd.,NA,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0147,1965-10-22,Bachelors ,Professional,F,M,1,1,3,3,82284
26031,NA,Katrina,P,Kumar,6838 El Rancho Drive,NA,Townsville,Queensland,Australia,4810,1 (11) 500 555-0186,1965-05-27,Bachelors ,Professional,F,S,0,1,3,3,75649
26032,NA,Leslie,J,Ruiz,8195 Geary Ct.,NA,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0138,1965-08-05,Bachelors ,Professional,F,M,1,4,5,5,92731
26033,NA,Danny,J,Vazquez,9012 F St.,NA,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0183,1965-07-13,Bachelors ,Professional,M,S,1,1,0,0,100855
26034,NA,Rosa,NA,Gao,9052 Madhatter Lane,NA,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0153,1964-06-27,Bachelors ,Professional,F,M,1,2,3,3,88885
26035,NA,Shannon,NA,Vazquez,8129 Golden Rain,NA,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0110,1964-05-28,Bachelors ,Professional,M,S,1,2,3,3,91758
26036,NA,Haley,NA,Wright,9279 Masonic Dr.,NA,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0176,1964-10-20,Bachelors ,Professional,F,S,1,2,3,3,85877
26037,NA,Erik,L,Dominguez,637 Lindsey Court,NA,High Wycombe,England,United Kingdom,HP10 9QY,1 (11) 500 555-0177,1973-06-17,Partial High School,Manual,M,S,1,2,0,0,14019
26038,NA,Nicole,E,Flores,Dunckerstr 6844,NA,Werne,Nordrhein-Westfalen,Germany,59368,1 (11) 500 555-0181,1973-12-24,Partial College,Clerical,F,S,0,1,0,0,45805
26039,NA,Robert,J,Garcia,8401 Carson Street,NA,W. Linn,Oregon,United States,97068,550-555-0153,1957-01-13,High School,Professional,M,M,1,2,0,2,76374
26040,NA,Ana,NA,Butler,6144 Rising Dawn Way,NA,Langley,British Columbia,Canada,V3A 4R2,912-555-0166,1957-05-24,Partial College,Professional,F,M,1,0,1,2,69096
26041,NA,Gloria,G,Torres,692 Honey Trail Lane,NA,Bellingham,Washington,United States,98225,435-555-0171,1957-07-05,Partial College,Professional,F,M,1,0,2,3,92854
26042,NA,Devin,NA,Griffin,7053 Santa Maria Ct.,NA,Long Beach,California,United States,90802,497-555-0116,1957-10-06,Partial College,Professional,M,M,0,1,0,2,123505
26043,NA,Jodi,NA,Becker,9183 J Ave,NA,Bremerton,Washington,United States,98312,141-555-0181,1956-08-08,Partial High School,Skilled Manual,F,M,1,2,0,2,91818
26044,NA,Gavin,NA,Hughes,1597 Apple Dr.,NA,San Gabriel,California,United States,91776,774-555-0177,1956-04-18,Partial High School,Skilled Manual,M,S,0,2,0,2,100547
26046,NA,Kara,NA,Kumar,2489 Dianda Drive,NA,Bellflower,California,United States,90706,386-555-0121,1956-05-18,Partial High School,Skilled Manual,F,S,1,2,0,2,90638
26047,NA,Ashley,A,Hall,3535 Hillview Dr.,NA,Issaquah,Washington,United States,98027,114-555-0173,1956-04-07,Partial High School,Skilled Manual,F,M,1,2,0,2,82806
26049,NA,Christopher,R,White,5165 Oakmead,NA,Cliffside,British Columbia,Canada,V8Y 1L1,743-555-0158,1956-06-07,High School,Professional,M,M,0,2,0,2,84047
26050,NA,Clarence,P,Ye,8523 Magic Dr,NA,Bremerton,Washington,United States,98312,832-555-0169,1956-09-14,High School,Professional,M,S,0,2,0,2,94610
26051,NA,Joshua,NA,Williams,5988 Red Leaf,NA,Oak Bay,British Columbia,Canada,V8P,477-555-0116,1932-12-24,Partial College,Professional,M,M,1,2,0,3,60973
26052,NA,Carolyn,NA,Subram,2868 Central Avenue,NA,Burien,Washington,United States,98168,418-555-0156,1965-04-24,Partial College,Professional,F,M,1,3,5,5,98135
26053,NA,Austin,E,Anderson,7259 Birchwood,NA,Edmonds,Washington,United States,98020,939-555-0191,1965-03-22,Bachelors ,Management,M,M,1,3,1,3,135615
26054,NA,Dylan,A,Lee,4785 Stillman Court,NA,Marysville,Washington,United States,98270,390-555-0134,1965-01-13,Bachelors ,Management,M,S,0,4,1,4,133908
26055,NA,Ethan,NA,Foster,6642 Sandview Dr,NA,Yakima,Washington,United States,98901,411-555-0125,1965-08-20,Partial College,Professional,M,S,1,4,1,4,120900
26056,NA,Karen,T,Zeng,9975 Haynes Court,NA,Bellflower,California,United States,90706,671-555-0179,1965-12-15,Partial College,Professional,F,S,1,4,1,4,106590
26057,NA,Barry,E,Subram,7393 Jacaranda Dr.,NA,Burbank,California,United States,91502,910-555-0118,1965-02-17,Bachelors ,Management,M,S,1,3,2,2,164951
26058,NA,Faith,NA,Stewart,3512 View Dr.,NA,Downey,California,United States,90241,710-555-0158,1965-11-25,Bachelors ,Management,F,S,1,4,2,3,154588
26059,NA,Andrew,NA,Anderson,4777 Rockne Drive,NA,Palo Alto,California,United States,94303,442-555-0139,1965-10-21,Graduate Degree,Management,M,M,1,4,1,1,179236
26060,NA,Kyle,D,Edwards,744 Ohara Avenue,NA,San Gabriel,California,United States,91776,230-555-0157,1965-11-12,Graduate Degree,Management,M,M,1,1,2,2,180653
26061,NA,Connor,NA,Butler,7669 Springfield Drive,NA,Woodland Hills,California,United States,91364,399-555-0199,1965-04-18,Graduate Degree,Management,M,S,0,3,0,0,176997
26062,NA,Chad,NA,Raji,6992 Ponderosa Drive,NA,Ballard,Washington,United States,98107,745-555-0141,1964-09-11,Partial College,Professional,M,M,1,2,3,4,117868
26063,NA,Wesley,P,Lu,2253 Firestone Dr.,NA,Bellingham,Washington,United States,98225,161-555-0142,1964-07-13,Partial College,Professional,M,M,1,2,3,4,119118
26065,NA,Chloe,J,Powell,1893 Argyll Ave.,NA,Berkeley,California,United States,94704,751-555-0166,1964-02-20,Bachelors ,Management,F,S,0,4,2,3,141399
26066,NA,Elizabeth,NA,Martinez,7339 Eureka Lane,NA,Berkeley,California,United States,94704,912-555-0186,1956-07-27,Partial College,Professional,F,M,0,0,2,3,94116
26067,NA,Erin,NA,Morgan,8595 Mariposa Ct,NA,Lemon Grove,California,United States,91945,123-555-0118,1956-01-23,Partial College,Professional,F,M,0,1,2,3,75856
26068,NA,Dylan,NA,Patterson,3190 Glenhaven Ave,NA,Olympia,Washington,United States,98501,331-555-0163,1956-12-16,Partial College,Professional,M,M,1,0,3,4,84631
26070,NA,Elijah,A,Patterson,5437 Spring Hill Road,NA,Bellflower,California,United States,90706,114-555-0158,1956-07-03,Partial College,Professional,M,S,1,0,1,2,122455
26071,NA,Brittany,W,Henderson,7904 Eagle Peak Avenue,NA,Concord,California,United States,94519,503-555-0185,1955-07-08,Partial High School,Skilled Manual,F,S,0,2,0,2,88044
26072,NA,Kelli,W,Zhang,200 Mitchelleanjen Ln.,NA,Beverly Hills,California,United States,90210,182-555-0118,1955-07-05,Partial High School,Skilled Manual,F,S,1,2,0,2,84438
26073,NA,Julia,N,Adams,6205 Lorie Lane,NA,Shawnee,British Columbia,Canada,V8Z 4N5,681-555-0110,1934-04-11,Graduate Degree,Management,F,S,0,2,0,2,66706
26074,NA,Isaac,D,Reed,7594 Clearland Circle,NA,Vancouver,British Columbia,Canada,V7L 4J4,482-555-0118,1963-10-16,Partial College,Professional,M,M,1,2,3,4,131941
26075,NA,Jessica,N,Walker,5872 Whiteaben Drive,NA,Walla Walla,Washington,United States,99362,409-555-0140,1963-04-27,Partial College,Professional,F,S,1,2,0,0,105305
26076,NA,Kelly,NA,Ross,7114 South Royal Links,NA,Langford,British Columbia,Canada,V9,110-555-0119,1962-11-13,Partial College,Professional,F,M,1,2,4,5,102077
26077,NA,Isaac,NA,Collins,490 Alan Dr.,NA,Sooke,British Columbia,Canada,V0,247-555-0137,1962-11-23,Partial College,Professional,M,M,1,3,4,5,121644
26078,NA,Alberto,R,Dominguez,3219 Sandra Circle,NA,Bellingham,Washington,United States,98225,985-555-0125,1962-05-11,Partial College,Professional,M,M,1,3,4,5,123926
26079,NA,Ryan,NA,Robinson,5889 Kenwal Rd.,NA,Bellingham,Washington,United States,98225,145-555-0138,1962-09-13,Partial College,Professional,M,M,1,4,4,5,129364
26080,NA,Sydney,NA,Roberts,8811 Medicine St.,NA,Everett,Washington,United States,98201,684-555-0148,1962-11-23,Partial College,Professional,F,M,1,3,2,2,100393
26081,NA,Edward,C,Green,6412 Clifford Court,NA,Seattle,Washington,United States,98104,629-555-0147,1962-08-23,Partial College,Professional,M,S,0,3,2,2,112557
26082,NA,Christian,S,Johnson,4180 Frisbie Court,NA,Lemon Grove,California,United States,91945,930-555-0142,1962-07-05,Bachelors ,Management,M,S,0,4,2,2,166920
26083,NA,Alyssa,NA,Smith,324 Mepham Dr.,NA,San Gabriel,California,United States,91776,751-555-0111,1962-02-05,Partial College,Professional,F,S,0,4,1,1,129459
26084,NA,Luke,NA,Jenkins,3309 Clay Way,NA,Spring Valley,California,United States,91977,307-555-0136,1962-04-26,Bachelors ,Management,M,M,0,3,2,2,169458
26085,NA,Ian,NA,Powell,2602 Glenside Court,NA,Newton,British Columbia,Canada,V2L3W8,121-555-0117,1961-07-26,Partial College,Professional,M,M,1,3,4,5,83006
26086,NA,Sean,J,Cox,2862 Pinehurst Court,NA,Issaquah,Washington,United States,98027,148-555-0192,1961-07-20,Partial College,Professional,M,M,1,3,4,5,122583
26087,NA,Ashley,H,Price,1820 St. Andrews Dr.,NA,Milwaukie,Oregon,United States,97222,895-555-0178,1961-07-27,High School,Professional,F,M,1,1,3,4,95422
26088,NA,Ethan,NA,Perry,4823 Park Blvd.,NA,Seattle,Washington,United States,98104,969-555-0145,1961-09-16,High School,Professional,M,M,1,2,3,4,104818
26091,NA,Chloe,J,Bennett,438 Mt. Etna,NA,Santa Monica,California,United States,90401,619-555-0121,1961-08-21,Bachelors ,Management,F,M,0,4,2,2,126505
26092,NA,Devin,E,Morgan,6514 Las Juntas Way,NA,Bellingham,Washington,United States,98225,437-555-0116,1955-05-04,Partial High School,Skilled Manual,M,S,1,2,0,2,114777
26093,NA,Nicole,NA,Washington,3410 Hemlock Ave.,NA,El Cajon,California,United States,92020,635-555-0115,1955-08-10,High School,Professional,F,S,0,2,0,2,70549
26094,NA,Sarah,NA,Butler,7292 Preakness Court,NA,Oakland,California,United States,94611,990-555-0127,1955-06-11,High School,Professional,F,M,0,2,0,2,82747
26095,NA,Trinity,NA,Kelly,290 Reed Way,NA,Shawnee,British Columbia,Canada,V9B 2C3,816-555-0169,1955-07-15,High School,Professional,F,M,1,0,3,4,73198
26098,NA,Daniel,NA,Lee,4575 Shannondale Drive,NA,West Covina,California,United States,91791,826-555-0171,1935-09-09,Graduate Degree,Management,M,S,0,3,3,3,177304
26099,NA,Christina,NA,Bell,2324 California St,NA,Port Hammond,British Columbia,Canada,V6B 3P7,741-555-0144,1936-01-09,Partial College,Professional,F,M,0,2,0,3,64701
26101,NA,Phillip,S,Smith,4914 Sierra Drive,NA,Bellingham,Washington,United States,98225,827-555-0134,1936-01-13,Graduate Degree,Management,M,M,1,2,0,2,88955
26102,NA,Ana,A,Wood,6105 Brownstone Rd,NA,Beaverton,Oregon,United States,97005,402-555-0143,1960-06-22,High School,Professional,F,S,0,2,3,4,98503
26103,NA,Jack,A,Yang,533 Beauer Lane,NA,Edmonds,Washington,United States,98020,895-555-0130,1960-03-26,High School,Professional,M,M,1,3,3,4,123869
26104,NA,Timothy,D,Edwards,8780 Stephanie Way,NA,Portland,Oregon,United States,97205,773-555-0115,1960-02-14,Partial College,Professional,M,M,0,0,3,3,115580
26105,NA,Morgan,C,Gonzales,705 Seaview Avenue,NA,Colma,California,United States,94014,163-555-0146,1960-11-10,Partial College,Professional,F,M,0,4,3,3,133430
26106,NA,Connor,NA,King,3819 Clayton Way,NA,Los Angeles,California,United States,90012,109-555-0113,1960-03-12,High School,Professional,M,S,1,3,4,5,167022
26107,NA,Alexis,NA,Thomas,6987 Buchanan Ct.,NA,Newport Beach,California,United States,92625,150-555-0131,1960-04-12,Bachelors ,Management,F,M,1,3,3,4,140529
26108,NA,Dylan,D,Thompson,6321 Laguna Street,NA,San Gabriel,California,United States,91776,711-555-0114,1960-05-05,Graduate Degree,Management,M,S,0,2,1,1,180408
26109,NA,Dalton,J,Rodriguez,7839 Liszt Way,NA,San Diego,California,United States,92102,543-555-0143,1954-09-03,Partial High School,Skilled Manual,M,M,1,2,0,3,87686
26111,NA,Sarah,S,Coleman,5497 Corte Del Prado,NA,Long Beach,California,United States,90802,531-555-0177,1954-07-10,High School,Professional,F,M,1,1,1,3,69313
26112,NA,Luke,NA,Perry,1641 Overhill Rd,NA,Walla Walla,Washington,United States,99362,248-555-0172,1953-08-10,Graduate Degree,Management,M,M,1,2,0,3,120044
26113,NA,Caitlin,L,Rivera,3598 Walnut Place,NA,Oak Bay,British Columbia,Canada,V8P,177-555-0164,1953-03-13,Graduate Degree,Management,F,S,1,2,0,3,96858
26114,NA,Isaac,J,Peterson,9187 Mario Way,NA,Berkeley,California,United States,94704,652-555-0117,1953-02-17,Graduate Degree,Management,M,S,1,2,0,3,110392
26115,NA,Savannah,NA,Mitchell,4712 Brook Way,NA,Cliffside,British Columbia,Canada,V8Y 1L1,913-555-0111,1953-10-24,Graduate Degree,Management,F,S,0,2,0,3,83497
26116,NA,Ashley,NA,Martin,799 B St.,NA,Ballard,Washington,United States,98107,647-555-0116,1953-07-05,Graduate Degree,Management,F,S,0,2,0,3,107173
26117,NA,Samuel,NA,Wright,7797 Richard Place,NA,Chula Vista,California,United States,91910,894-555-0144,1952-10-08,Partial College,Professional,M,M,1,2,0,3,49961
26118,NA,Ashley,A,Butler,5243 Miguel Drive,NA,Oakland,California,United States,94611,607-555-0162,1952-08-25,Partial College,Professional,F,M,1,2,0,3,40317
26119,NA,Danielle,B,Gray,6586 El Rancho Drive,NA,Beverly Hills,California,United States,90210,323-555-0151,1951-11-18,Partial College,Professional,F,M,1,2,0,3,44522
26120,NA,Miguel,NA,Lewis,7943 Walnut Ave,NA,Chula Vista,California,United States,91910,850-555-0119,1951-04-21,Partial College,Professional,M,S,0,2,0,3,54564
22811,NA,Brent,NA,Stone,7578 Sierra Road,NA,Gloucestershire,England,United Kingdom,GL7 1RY,1 (11) 500 555-0135,1945-06-16,Bachelors ,Management,M,M,1,4,4,4,163032
26122,NA,Lauren,NA,Gonzales,7765 Sunsine Drive,NA,Los Angeles,California,United States,90012,885-555-0196,1951-04-07,Partial College,Professional,F,S,1,2,0,4,46721
26123,NA,Isabella,R,Scott,9660 Algiers Drive,NA,National City,California,United States,91950,126-555-0118,1951-11-07,Partial College,Professional,F,S,1,2,0,4,45286
26124,NA,Riley,C,James,2953 Fruitwood Drive,NA,Concord,California,United States,94519,458-555-0174,1950-03-12,Partial College,Professional,F,M,1,2,0,4,46766
26125,NA,Sara,D,Roberts,1121 Serrano Way,NA,Spokane,Washington,United States,99202,434-555-0160,1950-11-14,Partial College,Professional,F,S,1,2,0,4,41316
26126,NA,Alexandra,R,Bell,2944 North Main St.,NA,Los Angeles,California,United States,90012,987-555-0181,1949-10-26,High School,Professional,F,M,1,2,0,4,45569
26127,NA,Terry,G,Chander,521 Hermosa,NA,Bellevue,Washington,United States,98004,998-555-0171,1949-04-02,High School,Professional,M,M,1,2,0,4,68489
26128,NA,Samuel,NA,Phillips,1296 Banyan Way,NA,Oakland,California,United States,94611,588-555-0175,1949-05-27,High School,Professional,M,S,1,2,0,4,58589
26130,NA,Ronnie,NA,Liu,6314 Minute Dr.,NA,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0117,1964-11-13,Bachelors ,Professional,M,M,1,3,4,4,86449
26131,NA,Lawrence,C,Suarez,9583 Silverwood Dr.,NA,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0177,1963-10-26,Bachelors ,Professional,M,M,1,2,2,3,88604
26132,NA,Shelby,NA,Ward,7355 Stillwater Ct,NA,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0177,1963-12-14,Bachelors ,Professional,F,S,0,1,0,0,84791
26133,NA,Jesse,NA,Hall,2539 Artnell Ct,NA,Melton,Victoria,Australia,3337,1 (11) 500 555-0110,1963-07-11,Bachelors ,Professional,M,S,1,1,0,0,101464
26134,NA,Bridget,NA,Goel,7686 O St.,NA,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0113,1967-05-05,Bachelors ,Professional,F,M,1,0,3,3,117924
26135,NA,Erica,P,Sun,7141 Second Ave.,NA,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0137,1967-02-21,Bachelors ,Professional,F,M,1,0,3,3,112192
26136,NA,Tabitha,A,Gonzalez,6531 William Reed Dr.,NA,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0177,1967-06-27,Bachelors ,Professional,F,M,1,0,3,3,115451
26137,NA,Joshua,A,Clark,2467 Clearland Circle,NA,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0149,1967-04-08,Bachelors ,Professional,M,M,1,0,4,4,127431
26138,NA,Latoya,C,Chander,6037 Daffodil Drive,NA,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0146,1962-03-09,Partial College,Skilled Manual,F,M,1,1,0,1,79403
26139,NA,Derek,A,Nara,7144 Augustine Drive,NA,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0119,1961-07-21,Partial College,Skilled Manual,M,S,1,1,0,1,98083
26140,NA,Emily,L,Long,9344 Vloching Circle,NA,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0136,1966-12-28,Graduate Degree,Management,F,S,0,1,0,0,116544
26142,NA,Micheal,NA,Dominguez,1256 Orangewood Ave.,NA,Geelong,Victoria,Australia,3220,1 (11) 500 555-0114,1960-12-26,Partial College,Skilled Manual,M,M,1,1,0,1,86167
26143,NA,Michele,NA,Mehta,2809 Via Montana,NA,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0174,1959-08-09,Bachelors ,Professional,F,M,1,1,0,1,82512
26144,NA,Cassidy,N,Russell,6441 Clear Court,#501,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0184,1933-02-08,Bachelors ,Professional,F,S,1,1,0,2,67520
26145,NA,Calvin,W,Shen,2074 Bluefish Lane,NA,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0168,1965-10-13,Bachelors ,Professional,M,M,0,1,0,0,116209
26146,NA,Laura,L,Wang,4006 Sunny Ave.,NA,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0134,1965-03-11,Bachelors ,Professional,F,M,1,4,5,5,96687
26147,NA,Ivan,A,Subram,9183 Glenmount Dr.,NA,Perth,South Australia,Australia,6006,1 (11) 500 555-0136,1965-02-01,Bachelors ,Professional,M,M,1,4,5,5,131160
26148,NA,Michael,M,Thompson,8084 Cardiff Drive,NA,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0185,1965-03-27,Bachelors ,Professional,M,M,1,4,5,5,128007
26149,NA,Casey,NA,Chande,8802 Valley Manor,NA,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0111,1964-03-14,Bachelors ,Professional,F,S,0,1,0,0,98228
26151,NA,Austin,NA,Lee,5627 Crystal Avenue,NA,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0163,1959-02-05,Bachelors ,Professional,M,M,1,1,0,1,131540
26152,NA,Jaime,M,Gill,371 Woodside Way,NA,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0153,1963-08-13,Bachelors ,Professional,F,S,0,2,0,0,85495
26153,NA,Rebecca,M,Collins,4501 Terrace Road,#60,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0136,1962-05-10,Partial College,Skilled Manual,F,M,1,1,0,1,69559
26154,NA,Cory,NA,Madan,9497 Richard Ave.,NA,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0130,1962-10-28,Partial College,Skilled Manual,M,M,1,1,0,1,78417
26155,NA,Chad,A,Xie,8753 Jacaranda Dr.,NA,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0174,1962-09-22,Bachelors ,Professional,M,M,1,2,4,5,102379
26156,NA,Shannon,NA,Cai,674 Woodchuck Pl.,NA,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0163,1962-04-06,Partial College,Skilled Manual,F,M,1,2,4,5,61763
26157,NA,Brad,NA,Xu,6869 Shakespeare Drive,NA,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0190,1961-02-11,Partial College,Skilled Manual,M,M,1,3,4,5,78410
26158,NA,Lisa,NA,Wu,8426 Easley Dr.,NA,Melton,Victoria,Australia,3337,1 (11) 500 555-0127,1957-08-15,Partial College,Skilled Manual,F,M,1,1,0,1,63432
26159,NA,Virginia,NA,Raman,3242 Coralie Drive,NA,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0191,1957-07-10,Partial College,Skilled Manual,F,S,1,1,0,1,93289
26160,NA,Leonard,NA,Lal,4644 St. Andrews Way,NA,Townsville,Queensland,Australia,4810,1 (11) 500 555-0148,1957-08-26,Partial College,Skilled Manual,M,M,1,1,0,1,87553
26161,NA,Wayne,A,Raji,8989 Twincreek Ct.,NA,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0159,1960-10-19,Partial College,Skilled Manual,M,M,1,2,2,3,83418
26162,NA,Toni,NA,Malhotra,7367 Wests Way,NA,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0157,1960-08-10,Partial College,Skilled Manual,F,M,1,2,2,3,75890
26163,NA,Autumn,O,Cai,8958 Carleton Street,NA,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0114,1960-05-18,Partial College,Skilled Manual,F,M,1,3,4,5,76620
26164,NA,Krista,NA,Vazquez,2396 Mink Court,NA,Townsville,Queensland,Australia,4810,1 (11) 500 555-0168,1960-12-12,Partial College,Skilled Manual,F,M,0,3,4,5,73138
26165,NA,Alexandra,C,Flores,7354 Scramble Rd,NA,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0173,1957-02-26,Partial College,Skilled Manual,F,M,1,1,0,1,70120
26166,NA,Brett,NA,Van,2035 Shelly Dr,NA,Seaford,Victoria,Australia,3198,1 (11) 500 555-0151,1956-03-07,Partial College,Skilled Manual,M,M,0,1,0,1,106711
26167,NA,Jaclyn,D,Zhao,8033 Gumwood,NA,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0181,1953-05-21,Bachelors ,Management,F,S,0,1,0,2,55390
26168,NA,Ian,NA,Campbell,700 Oaxaca,NA,Edmonds,Washington,United States,98020,487-555-0110,1976-08-26,High School,Skilled Manual,M,S,1,2,0,0,35901
26169,NA,Alexandra,B,White,287 D Bel Air Dr.,NA,San Carlos,California,United States,94070,943-555-0147,1976-03-02,High School,Skilled Manual,F,M,1,2,0,0,41175
26170,NA,Jeremiah,C,Jenkins,7356 Indigo Ct.,NA,San Gabriel,California,United States,91776,191-555-0117,1976-05-04,High School,Skilled Manual,M,S,0,2,0,0,45767
26172,NA,Madeline,NA,Hernandez,5863 Masonic Dr.,NA,Beverly Hills,California,United States,90210,465-555-0192,1975-08-18,High School,Skilled Manual,F,S,0,2,0,0,41400
26173,NA,Ariana,NA,Rivera,5013 Military E,NA,Westminster,British Columbia,Canada,V3L 1E7,117-555-0119,1976-10-02,High School,Skilled Manual,F,M,1,2,0,0,37912
26174,NA,Isaac,NA,Adams,3146 Rose Street,NA,Salem,Oregon,United States,97301,612-555-0118,1980-06-26,High School,Skilled Manual,M,S,0,2,0,0,53545
26175,NA,Jose,NA,Hughes,5307 Wildberry Court,NA,Lake Oswego,Oregon,United States,97034,163-555-0158,1980-08-17,High School,Skilled Manual,M,M,1,2,0,0,46946
26176,NA,Jason,NA,Hayes,4849 C Olivera Rd,NA,Royal Oak,British Columbia,Canada,V8X,233-555-0198,1980-08-16,High School,Skilled Manual,M,S,1,2,0,0,62353
26177,NA,Nicole,S,Simmons,5200 Pennsylvania Blvd,NA,Vancouver,British Columbia,Canada,V7L 4J4,746-555-0125,1980-10-07,High School,Skilled Manual,F,M,0,2,0,0,36513
26178,NA,Paige,P,Price,6985 Pecan Street,NA,Woodburn,Oregon,United States,97071,857-555-0156,1980-05-02,High School,Skilled Manual,F,M,1,2,0,0,55178
26179,NA,Ruth,R,Rodriguez,872 Mark Twain Dr,NA,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0159,1946-06-10,High School,Skilled Manual,F,S,0,2,0,5,18313
26180,NA,Jonathan,NA,Butler,3271 Black Walnut,NA,Newton,British Columbia,Canada,V2M1N7,380-555-0156,1978-02-02,Partial High School,Clerical,M,S,0,2,0,0,52693
26181,NA,Lucas,B,Ross,5026 North 104th St.,NA,Everett,Washington,United States,98201,575-555-0128,1978-02-16,High School,Skilled Manual,M,M,1,2,0,0,51632
26182,NA,Brittney,R,Liang,1551 Happy Valley Road,NA,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0154,1938-04-10,Partial College,Clerical,F,S,0,2,0,2,43435
26183,NA,Allen,M,Arthur,165 East Leland Road,NA,Bellflower,California,United States,90706,518-555-0180,1977-02-04,Partial High School,Clerical,M,S,0,2,0,0,36832
26184,NA,Louis,M,Lal,6748 Alfred Ave.,NA,Bremerton,Washington,United States,98312,115-555-0161,1977-03-02,Partial High School,Clerical,M,S,0,2,0,0,51493
26185,NA,Kaylee,C,Green,478 McFaul Drive,NA,Oak Bay,British Columbia,Canada,V8P,139-555-0163,1977-01-21,High School,Skilled Manual,F,S,1,2,0,0,47786
26186,NA,Joanna,NA,Gill,7982 D Kiska Ct.,NA,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0111,1939-10-26,Partial College,Clerical,F,S,0,2,0,2,36094
11218,NA,Olivia,NA,Brown,3964 Stony Hill Circle,NA,Tacoma,Washington,United States,98403,414-555-0147,1950-09-11,Partial College,Professional,F,S,0,2,1,2,76220
